Fecha_emision;Numero;Codigo_articulo;Articulo;Presentacion;Precio_UNitario_con_iva
22/12/2023;1043;1858;Vigueta p/ Techo 2,80 mts;Unidad;5.642,36
22/12/2023;1043;1859;Vigueta p/ Techo 2,00 mts;Unidad;4.034,59
22/12/2023;1043;321;Ladrillo de Telgopor 0,12 x 0,42 x 1,00 x un;Unidad;4.523,98
22/12/2023;1043;116;Cemento Normal x 50 kg;Unidad;5.632,75
19/12/2023;1041;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.977,80
19/12/2023;1041;303;Hierro Nerv Ø8mm x 12 mts;Unidad;5.013,43
19/12/2023;1041;296;Hierro Nerv Ø10mm x 12 mts;Unidad;7.827,11
19/12/2023;1041;297;Hierro Nerv Ø12mm x 12 mts;Unidad;11.163,19
19/12/2023;1041;298;Hierro Nerv Ø16mm x 12 mts;Unidad;19.111,02
19/12/2023;1041;365;Malla Sima Soldada Ø5mm 2,40 x 6,00 mts 15 x 15;Unidad;43.838,98
19/12/2023;1042;1299;Piso Porcelanato Mate 19x120 x m2;m2;19.317,30
19/12/2023;1042;1848;Piso Porcelanato s/ Pulir 61.5x61.5 x m2;m2;5.758,93
18/12/2023;1038;404;Membrana Asfaltica No Krack Color 4 mm x 10 mts;Unidad;40.801,29
18/12/2023;1038;408;Membrana Liquida x 20 lts;Unidad;57.000,56
18/12/2023;1038;213;Flete;Unidad;8.377,30
18/12/2023;1039;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;341,8806158
18/12/2023;1039;116;Cemento Normal x 50 kg;Unidad;6.360,39
18/12/2023;1040;116;Cemento Normal x 50 kg;Unidad;5.851,53
18/12/2023;1040;366;Malla Sima Soldada Ø6mm 2,40 x 6,00 mts 15 x 15;Unidad;128.349,22
15/12/2023;1033;116;Cemento Normal x 50 kg;Unidad;4.571,59
15/12/2023;1034;115;Cemento Albañilería x 40 kg;Unidad;4.048,06
15/12/2023;1034;116;Cemento Normal x 50 kg;Unidad;4.571,54
15/12/2023;1034;88;Cal Hidratada x 25 kg;Unidad;2.096,71
15/12/2023;1034;1511;Metal desplegado 0,70 x 2,00 mts;Unidad;3.289,81
15/12/2023;1035;366;Malla Sima Soldada Ø6mm 2,40 x 6,00 mts 15 x 15;Unidad;67.466,42
15/12/2023;1036;18;Alambre Negro nº 9 x kg;Kilos;4.289,71
15/12/2023;1037;33;Arena x m3;metro 3;6.439,27
14/12/2023;1031;33;Arena x m3;metro 3;5.843,01
14/12/2023;1032;116;Cemento Normal x 50 kg;Unidad;5.256,34
14/12/2023;1032;1511;Metal desplegado 0,70 x 2,00 mts;Unidad;3.273,96
14/12/2023;1032;17;Alambre Negro nº 16 x kg;Kilos;520,7579494
13/12/2023;1030;73;Buña Listel Metalico Acero Inox Brillante x un;Unidad;13.382,60
13/12/2023;1030;73;Buña Listel Metalico Acero Inox Brillante x un;Unidad;8.491,67
13/12/2023;1030;1570;Listel Luxor 20mm x 2.5;Unidad;12.511,90
11/12/2023;1028;116;Cemento Normal x 50 kg;Unidad;4.199,05
11/12/2023;1028;213;Flete;Unidad;10.051,65
11/12/2023;1029;33;Arena x m3;metro 3;5.842,74
7/12/2023;1251;303;Hierro Nerv Ø8mm x 12 mts;Unidad;4.467,74
7/12/2023;1251;296;Hierro Nerv Ø10mm x 12 mts;Unidad;6.975,17
7/12/2023;1251;297;Hierro Nerv Ø12mm x 12 mts;Unidad;9.948,13
7/12/2023;1251;298;Hierro Nerv Ø16mm x 12 mts;Unidad;17.030,89
7/12/2023;1251;299;Hierro Nerv Ø20mm x 12 mts;Unidad;26.629,25
7/12/2023;1251;300;Hierro Nerv Ø25mm x 12 mts;Unidad;41.506,47
7/12/2023;1251;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.653,57
7/12/2023;1251;1904;- Corrección por redondeo -;Unidad;4,247120598
5/12/2023;1027;673;Tanque de Agua;Unidad;275.311,55
5/12/2023;1027;673;Tanque de Agua;Unidad;600.340,70
4/12/2023;1024;733;Tubo Estructural Cuad 30 x 30 x mts;mts;1.700,94
4/12/2023;1024;759;Tubo Estructural Rect 50 x 20 x mts;mts;1.993,51
4/12/2023;1024;732;Tubo Estructural Cuad 20 x 20 x mts;mts;1.115,82
4/12/2023;1024;763;Tubo Estructural Rect 60 x 20 x mts;mts;2.287,65
4/12/2023;1025;749;Tubo Estructural Rect 20x10 x mts;mts;1.267,27
4/12/2023;1025;1794;Chapa Negra Lisa  Nº18 1.22 x 2.44mts x un;Unidad;53.736,23
4/12/2023;1025;213;Flete;Unidad;2.980,73
4/12/2023;1026;295;Hidrofugo x 200 lts;Unidad;60.297,21
4/12/2023;1026;116;Cemento Normal x 50 kg;Unidad;4.570,75
4/12/2023;1026;699;Telgopor Molido x 80 lts;Unidad;3.977,25
4/12/2023;1026;296;Hierro Nerv Ø10mm x 12 mts;Unidad;8.479,35
4/12/2023;1026;302;Hierro Nerv Ø6mm x 12 mts;Unidad;3.220,51
28/11/2023;1021;814;Yeso Monocapa Manual x 25kg;Unidad;3.777,62
28/11/2023;1022;723;Tornillo T1 Pta Aguja x un;Unidad;17,0068356
28/11/2023;1022;725;Tornillo T2 Pta Aguja x un;Unidad;11,63671748
28/11/2023;1022;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;9.738,03
28/11/2023;1022;721;Tornillo T/mittofix 5x45mm x un;Unidad;32,58446093
28/11/2023;1022;692;Tarugo Nro 6 c/ Tope;Unidad;8,020448097
28/11/2023;1022;419;Montante Galva 34x35x2600mm x un;Unidad;3.114,16
28/11/2023;1022;381;Masilla LPU Balde x 32 kg;Unidad;21.416,72
28/11/2023;1022;386;Masilla Secado Rápido Bolsa x 25 kg;Unidad;25.887,40
28/11/2023;1022;1789;DESCUENTO;Unidad;206.313,10
24/11/2023;1020;1855;Piso Adoquin Recto 64 P 40 x 40 36 mm;m2;10.518,50
24/11/2023;1020;435;Pastina Impermeable x kg;Kilos;848,9505856
22/11/2023;1016;1855;Piso Adoquin Recto 64 P 40 x 40 36 mm;m2;10.364,17
22/11/2023;1017;17;Alambre Negro nº 16 x kg;Kilos;2.959,00
22/11/2023;1018;18;Alambre Negro nº 9 x kg;Kilos;2.275,26
22/11/2023;1019;116;Cemento Normal x 50 kg;Unidad;4.154,83
22/11/2023;1019;115;Cemento Albañilería x 40 kg;Unidad;3.799,01
21/11/2023;1015;116;Cemento Normal x 50 kg;Unidad;4.154,80
21/11/2023;1015;211;Fino exterior x 30 kg;Unidad;3.836,97
17/11/2023;1013;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;14.187,55
17/11/2023;1014;88;Cal Hidratada x 25 kg;Unidad;1.940,85
16/11/2023;1010;1592;REJILLA LINEAL SLIM A. INOX 70X7X3 INCA BRILL;Unidad;15.259,36
16/11/2023;1010;1564;Rejilla p/ Desagüe c/ Reja Acero Inox 12x12;Unidad;2.205,78
16/11/2023;1010;1847;Tapa Ciega 10x10 cm;Unidad;2.271,93
16/11/2023;1010;780;"Valvula Descarga Inodoro 1 1/2"" x 1 1/4"" 38mm x 32mm x un";Unidad;202.660,45
16/11/2023;1011;1165;Flexible Descarga Cromo ?40mm ;Unidad;32.010,82
16/11/2023;1011;1789;DESCUENTO;Unidad;40.334,44
16/11/2023;1012;277;Griferia Varias Ducha c/ cuadro;Unidad;95.722,27
16/11/2023;1012;280;Griferia Varias Lavatorio;Unidad;83.814,26
16/11/2023;1012;273;Griferia Varias Bidet;Unidad;91.425,80
16/11/2023;1012;275;Griferia Varias Cocina;Unidad;108.585,58
16/11/2023;1012;1789;DESCUENTO;Unidad;1.457.447,31
13/11/2023;1007;699;Telgopor Molido x 80 lts;Unidad;3.874,43
13/11/2023;1007;213;Flete;Unidad;7.933,23
13/11/2023;1008;33;Arena x m3;metro 3;5.841,12
13/11/2023;1009;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;1.376,11
13/11/2023;1009;141;"Clavo Pta Paris 2"" x kg";Kilos;1.637,53
13/11/2023;1009;17;Alambre Negro nº 16 x kg;Kilos;1.995,71
13/11/2023;1009;18;Alambre Negro nº 9 x kg;Kilos;1.620,46
12/11/2023;1006;116;Cemento Normal x 50 kg;Unidad;4.154,37
12/11/2023;1006;295;Hidrofugo x 200 lts;Unidad;54.803,89
9/11/2023;1005;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.174,98
9/11/2023;1005;303;Hierro Nerv Ø8mm x 12 mts;Unidad;3.661,34
9/11/2023;1005;296;Hierro Nerv Ø10mm x 12 mts;Unidad;5.686,26
9/11/2023;1005;297;Hierro Nerv Ø12mm x 12 mts;Unidad;8.152,39
9/11/2023;1023;33;Arena x m3;metro 3;6.818,27
9/11/2023;1023;33;Arena x m3;metro 3;6.818,23
8/11/2023;1004;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.174,92
8/11/2023;1004;303;Hierro Nerv Ø8mm x 12 mts;Unidad;3.661,24
8/11/2023;1004;296;Hierro Nerv Ø10mm x 12 mts;Unidad;5.686,11
8/11/2023;1004;297;Hierro Nerv Ø12mm x 12 mts;Unidad;8.152,18
8/11/2023;1004;298;Hierro Nerv Ø16mm x 12 mts;Unidad;13.955,03
8/11/2023;1004;299;Hierro Nerv Ø20mm x 12 mts;Unidad;21.819,91
8/11/2023;1004;300;Hierro Nerv Ø25mm x 12 mts;Unidad;34.010,27
6/11/2023;1003;116;Cemento Normal x 50 kg;Unidad;4.154,09
6/11/2023;1003;88;Cal Hidratada x 25 kg;Unidad;1.940,54
6/11/2023;1003;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;246,1219859
3/11/2023;1000;88;Cal Hidratada x 25 kg;Unidad;1.940,52
3/11/2023;1001;33;Arena x m3;metro 3;6.078,87
3/11/2023;1002;33;Arena x m3;metro 3;5.244,49
1/11/2023;999;1794;Chapa Negra Lisa  Nº18 1.22 x 2.44mts x un;Unidad;46.712,46
1/11/2023;999;454;"Perfil Angulo 1"" x 3/16"" (25,4x4,8) x mts";mts;2.103,26
1/11/2023;999;1796;"Perfil Planchuela 7/8"" x 3/16"" (22,2x4,8) x mts";mts;1.089,16
1/11/2023;999;413;Metal desplegado 1 x 3,00 mts;Unidad;9.441,49
1/11/2023;999;213;Flete;Unidad;3.575,71
31/10/2023;997;1589;PUERTA F60 MCH-18 HOJA CH.20;Unidad;362.850,75
31/10/2023;998;1589;PUERTA F60 MCH-18 HOJA CH.20;Unidad;351.824,15
30/10/2023;992;116;Cemento Normal x 50 kg;Unidad;3.793,47
30/10/2023;992;115;Cemento Albañilería x 40 kg;Unidad;3.359,05
30/10/2023;993;33;Arena x m3;metro 3;5.244,26
30/10/2023;994;33;Arena x m3;metro 3;5.244,24
30/10/2023;995;116;Cemento Normal x 50 kg;Unidad;3.793,41
30/10/2023;996;735;Tubo Estructural Cuad 50 x 50 x mts;mts;4.514,02
30/10/2023;996;730;Tubo Estructural Cuad 100 x 100 x mts;mts;9.525,76
30/10/2023;996;213;Flete;Unidad;5.823,56
26/10/2023;989;442;Pegamento p/ Porcelanato x 30 kg;Unidad;7.087,37
26/10/2023;989;116;Cemento Normal x 50 kg;Unidad;3.793,33
25/10/2023;988;1855;Piso Adoquin Recto 64 P 40 x 40 36 mm;m2;9.430,33
25/10/2023;988;1856;Piso Loseta Liso 40 x 40 36 mm;m2;8.772,28
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.456,00
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.455,81
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.455,62
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.455,43
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.455,24
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.455,05
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.454,86
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.454,68
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.454,49
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.454,30
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.454,11
20/10/2023;986;797;Vidrio Abertura Varios x m2;m2;44.453,93
20/10/2023;986;1789;DESCUENTO;Unidad;76.816,05
20/10/2023;987;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;280,861448
20/10/2023;987;88;Cal Hidratada x 25 kg;Unidad;2.273,40
18/10/2023;985;116;Cemento Normal x 50 kg;Unidad;3.793,05
12/10/2023;980;116;Cemento Normal x 50 kg;Unidad;3.463,94
12/10/2023;980;115;Cemento Albañilería x 40 kg;Unidad;3.067,26
12/10/2023;981;33;Arena x m3;metro 3;4.647,77
12/10/2023;982;101;Canto Rodado 1-2 x m3;metro 3;29.793,26
12/10/2023;983;419;Montante Galva 34x35x2600mm x un;Unidad;2.388,06
12/10/2023;983;658;Solera Galva 35x30x2600mm x un;Unidad;2.066,86
12/10/2023;983;721;Tornillo T/mittofix 5x45mm x un;Unidad;27,30112211
12/10/2023;983;694;Tarugo Nro 8 c / Tope;Unidad;13,2762485
12/10/2023;983;725;Tornillo T2 Pta Aguja x un;Unidad;9,750320402
12/10/2023;983;723;Tornillo T1 Pta Aguja x un;Unidad;14,25116731
12/10/2023;983;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;7.690,93
12/10/2023;983;1742;Revestimiento Simil Madera Siding Text 6mm x un;Unidad;8.115,23
12/10/2023;983;102;Cantonera Galva 32x32x2600mm x un;Unidad;1.591,23
12/10/2023;983;726;Tornillo T2 Pta Mecha x un;Unidad;18,15098225
12/10/2023;983;1670;Tornillo T1 Pta Mecha c/ Alas x un;Unidad;39,89654334
12/10/2023;983;381;Masilla LPU Balde x 32 kg;Unidad;19.272,10
12/10/2023;983;386;Masilla Secado Rápido Bolsa x 25 kg;Unidad;20.752,35
12/10/2023;984;712;"Tornillo Aut c/ Arand 14"" x  2"" x un";Unidad;126,2669335
12/10/2023;984;1789;DESCUENTO;Unidad;2.209,69
10/10/2023;976;816;Yeso Monocapa Proyectable x 30kg;Unidad;3.432,45
10/10/2023;977;150;Cubrecanto c/ metal desplegado x 2,00 mts;Unidad;1.158,89
10/10/2023;978;251;Gas Fusion Caño Ø20mm x 4 mts;Unidad;4.854,03
10/10/2023;978;252;Gas Fusion Caño Ø25mm x 4 mts;Unidad;6.291,67
10/10/2023;978;253;Gas Fusion Caño Ø32mm x 4 mts;Unidad;9.590,16
10/10/2023;978;1662;Gas Fusion Caño Ø40mm x 4 mts;Unidad;11.065,56
10/10/2023;978;254;Gas Fusion Codo 90° Ø20mm;Unidad;578,8238021
10/10/2023;978;255;Gas Fusion Codo 90° Ø25mm;Unidad;631,3216563
10/10/2023;978;256;Gas Fusion Codo 90° Ø32mm;Unidad;970,4170664
10/10/2023;978;257;Gas Fusion Codo 90° Ø40mm;Unidad;1.688,86
10/10/2023;978;1230;"Gas Fusion Codo c/ Rosca H ?20 x 1/2""""     """;Unidad;1.104,23
10/10/2023;978;1728;Gas Fusion Codo 90° Rosca (H) 25X3/4;Unidad;1.640,25
10/10/2023;978;1702;Fusion Gas Codo 90 Rosca (H) 32x 3/4;Unidad;2.087,30
10/10/2023;978;270;Gas Fusion Tee Ø32mm;Unidad;1.541,53
10/10/2023;978;1240;Gas Fusion Tee ?40mm     ;Unidad;2.760,17
10/10/2023;978;1663;Gas Fusion Buje Reduccion Ø32x20mm;Unidad;611,4681938
10/10/2023;978;250;Gas Fusion Buje Reduccion Ø25x20mm;Unidad;472,0316545
10/10/2023;978;1226;Gas Fusion Buje Reduccion ?32x25mm     ;Unidad;583,7027149
10/10/2023;978;1228;Gas Fusion Buje Reduccion ?40x32mm     ;Unidad;938,2260746
10/10/2023;978;1227;Gas Fusion Buje Reduccion ?40x25mm     ;Unidad;962,3195296
10/10/2023;978;259;Gas Fusion Cupla Ø20mm;Unidad;434,9579411
10/10/2023;978;260;Gas Fusion Cupla Ø25mm;Unidad;489,8760036
10/10/2023;978;261;Gas Fusion Cupla Ø32mm;Unidad;556,1576636
10/10/2023;978;262;Gas Fusion Cupla Ø40mm;Unidad;1.324,49
10/10/2023;978;1852;Fusion Gas Llave de Paso C/R Y M/C 20MM;Unidad;6.164,33
10/10/2023;978;1703;Fusion Gas Llave de Paso C/R Y M/C 25MM;Unidad;6.170,81
10/10/2023;978;1709;Fusion Gas Llave de Paso C/R Y M/C 32MM;Unidad;14.917,80
10/10/2023;978;1239;Gas Fusion Tapa ?40mm     ;Unidad;1.129,59
10/10/2023;978;1853;"Gas Fusion Cupla Transicion HH Ø32 x Ø 1""";Unidad;1.602,89
10/10/2023;978;1835;"Epoxi Buje Reducción ? 1"" x 3/4""";Unidad;647,2098508
10/10/2023;978;1666;"Epoxi Tapon Ø1/2""";Unidad;348,1379833
10/10/2023;978;1854;"Epoxi Tapon Ø3/4""";Unidad;530,1023929
10/10/2023;979;1824;Chapa Galva Lisa  Nº25 1.22 x 2.44mts x un;Unidad;13.040,14
10/10/2023;979;161;Electrodo Pta Azul 2,5mm x kg;Kilos;3.495,28
10/10/2023;979;1503;Disco Flap de Fibra p/ Desbaste;Unidad;794,6077828
10/10/2023;979;158;Disco Corte Plano Ø115mm;Unidad;226,8259539
9/10/2023;975;442;Pegamento p/ Porcelanato x 30 kg;Unidad;4.188,90
9/10/2023;975;434;Pastina Impermeable x 2 kg;Unidad;2.591,45
5/10/2023;973;88;Cal Hidratada x 25 kg;Unidad;1.585,80
5/10/2023;973;116;Cemento Normal x 50 kg;Unidad;3.381,21
5/10/2023;974;33;Arena x m3;metro 3;4.646,72
4/10/2023;970;1848;Piso Porcelanato s/ Pulir 61.5x61.5 x m2;m2;2.563,61
4/10/2023;970;1849;Piso Porcelanato Pulido 58x58 x m2;m2;5.027,20
4/10/2023;971;307;Hormigon H21 x m3;metro 3;58.779,12
4/10/2023;971;24;Alquiler Bomba hormigon x hrs;Horas;2.201,80
4/10/2023;971;1850;Aditivo Superfluidificante p/ m3 x lts;lts;1.087,79
4/10/2023;971;1851;Traslado de bomba p/ Hormigon x un;Unidad;220.177,93
4/10/2023;972;307;Hormigon H21 x m3;metro 3;64.949,86
4/10/2023;972;1850;Aditivo Superfluidificante p/ m3 x lts;lts;1.087,78
4/10/2023;972;24;Alquiler Bomba hormigon x hrs;Horas;2.201,75
4/10/2023;972;1851;Traslado de bomba p/ Hormigon x un;Unidad;220.174,64
3/10/2023;968;320;Ladrillo Comun x un;Unidad;55,99658824
3/10/2023;969;116;Cemento Normal x 50 kg;Unidad;3.462,97
3/10/2023;969;88;Cal Hidratada x 25 kg;Unidad;1.585,71
2/10/2023;965;116;Cemento Normal x 50 kg;Unidad;3.462,95
2/10/2023;966;296;Hierro Nerv Ø10mm x 12 mts;Unidad;5.122,97
2/10/2023;966;297;Hierro Nerv Ø12mm x 12 mts;Unidad;7.305,89
2/10/2023;966;299;Hierro Nerv Ø20mm x 12 mts;Unidad;20.119,51
2/10/2023;966;300;Hierro Nerv Ø25mm x 12 mts;Unidad;26.133,26
2/10/2023;966;302;Hierro Nerv Ø6mm x 12 mts;Unidad;1.949,88
2/10/2023;966;303;Hierro Nerv Ø8mm x 12 mts;Unidad;3.281,30
2/10/2023;966;298;Hierro Nerv Ø16mm x 12 mts;Unidad;12.867,30
2/10/2023;967;303;Hierro Nerv Ø8mm x 12 mts;Unidad;3.942,86
2/10/2023;967;296;Hierro Nerv Ø10mm x 12 mts;Unidad;6.159,00
2/10/2023;967;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.452,74
2/10/2023;967;116;Cemento Normal x 50 kg;Unidad;3.837,97
2/10/2023;967;1098;Canto Rodado 1-2 x Bolson;Unidad;29.808,95
2/10/2023;967;213;Flete;Unidad;5.505,04
2/10/2023;1247;213;Flete;Unidad;22.039,83
29/9/2023;964;1528;Puerta Inyectada Wood Lisa Nogal 90cm x 205 Mch Der;Unidad;490.399,92
29/9/2023;964;1527;Puerta Inyectada Wood Lisa Nogal 90cm x 205 Mch Izq;Unidad;515.748,48
29/9/2023;964;1789;DESCUENTO;Unidad;1.085.443,33
29/9/2023;964;1789;DESCUENTO;Unidad;1.237.787,44
29/9/2023;1248;307;Hormigon H21 x m3;metro 3;58.772,62
29/9/2023;1248;1850;Aditivo Superfluidificante p/ m3 x lts;lts;1.087,67
29/9/2023;1248;24;Alquiler Bomba hormigon x hrs;Horas;2.201,55
29/9/2023;1248;1851;Traslado de bomba p/ Hormigon x un;Unidad;220.153,73
26/9/2023;963;291;Herramienta Manual al 21%;Unidad;16.019,31
26/9/2023;963;291;Herramienta Manual al 21%;Unidad;37.191,07
25/9/2023;960;17;Alambre Negro nº 16 x kg;Kilos;1.541,48
25/9/2023;961;142;Cocina Varias x un;Unidad;183.091,91
25/9/2023;961;142;Cocina Varias x un;Unidad;200.080,20
25/9/2023;961;142;Cocina Varias x un;Unidad;237.106,93
25/9/2023;961;142;Cocina Varias x un;Unidad;337.501,08
25/9/2023;962;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;2.021,03
25/9/2023;962;141;"Clavo Pta Paris 2"" x kg";Kilos;2.092,74
20/9/2023;958;307;Hormigon H21 x m3;metro 3;56.741,18
20/9/2023;959;307;Hormigon H21 x m3;metro 3;62.698,77
19/9/2023;956;682;Tapa Ciega 15x15 cm;Unidad;2.482,98
19/9/2023;956;1847;Tapa Ciega 10x10 cm;Unidad;2.026,92
19/9/2023;957;453;"Perfil Angulo 1"" x 1/8"" (25,4x3,2) x mts";mts;1.058,08
19/9/2023;957;1796;"Perfil Planchuela 7/8"" x 3/16"" (22,2x4,8) x mts";mts;819,5272245
19/9/2023;957;413;Metal desplegado 1 x 3,00 mts;Unidad;20.089,29
16/9/2023;955;814;Yeso Monocapa Manual x 25kg;Unidad;2.734,55
16/9/2023;955;1563;Yeso Tradicional x 40 kg;Unidad;3.086,99
16/9/2023;955;116;Cemento Normal x 50 kg;Unidad;3.536,41
16/9/2023;955;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;189,9657847
16/9/2023;955;1680;Telgopor Molido x 0.20m;Unidad;3.308,92
15/9/2023;954;320;Ladrillo Comun x un;Unidad;50,03106476
14/9/2023;948;33;Arena x m3;metro 3;4.645,73
14/9/2023;949;33;Arena x m3;metro 3;3.930,99
14/9/2023;950;33;Arena x m3;metro 3;3.930,97
14/9/2023;951;705;Thiner x 1lts;Unidad;0,984462304
14/9/2023;951;46;Barniz Marino x 1 lts;Unidad;3.503,83
14/9/2023;952;419;Montante Galva 34x35x2600mm x un;Unidad;1.972,72
14/9/2023;952;658;Solera Galva 35x30x2600mm x un;Unidad;1.707,41
14/9/2023;952;721;Tornillo T/mittofix 5x45mm x un;Unidad;21,68740706
14/9/2023;952;692;Tarugo Nro 6 c/ Tope;Unidad;10,96672216
14/9/2023;952;725;Tornillo T2 Pta Aguja x un;Unidad;7,747559156
14/9/2023;952;723;Tornillo T1 Pta Aguja x un;Unidad;11,32104534
14/9/2023;952;1789;DESCUENTO;Unidad;141.334,82
14/9/2023;953;1325;Puerta Placa 70cm c/marco Der;Unidad;85.017,62
14/9/2023;953;1326;Puerta Placa 70cm c/marco Izq;Unidad;85.017,33
14/9/2023;953;1513;Puerta Placa 80cm c/ marco Der;Unidad;87.968,94
14/9/2023;953;1514;Puerta Placa 80cm c/ marco Izq;Unidad;87.968,64
14/9/2023;953;1526;Puerta Placa Corrediza Embutir 70cm c/marco Der;Unidad;250.557,70
14/9/2023;953;1846;Kit de Contramarco Foliado p/ Puerta Placa;Unidad;23.588,96
14/9/2023;953;1789;DESCUENTO;Unidad;611.637,10
13/9/2023;943;1098;Canto Rodado 1-2 x Bolson;Unidad;9.529,08
13/9/2023;944;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;1.722,22
13/9/2023;944;17;Alambre Negro nº 16 x kg;Kilos;1.541,26
13/9/2023;944;18;Alambre Negro nº 9 x kg;Kilos;1.475,05
13/9/2023;947;33;Arena x m3;metro 3;4.645,36
13/9/2023;1244;1906;Separador para armaduras de Hormigón x Bolsa;Unidad;24.905,13
13/9/2023;1245;208;Film de Polietileno Agro x 4mts x mts 200mic;mts;21.853,43
13/9/2023;1245;1904;- Corrección por redondeo -;Unidad;0,009843858
8/9/2023;941;33;Arena x m3;metro 3;4.645,30
8/9/2023;942;544;Pinceleta Ancha x un;Unidad;1.437,04
8/9/2023;942;549;Pintura Asfaltica x 18 lts;Unidad;31.690,66
7/9/2023;938;295;Hidrofugo x 200 lts;Unidad;32.360,58
7/9/2023;938;116;Cemento Normal x 50 kg;Unidad;2.345,85
7/9/2023;938;17;Alambre Negro nº 16 x kg;Kilos;1.632,88
7/9/2023;940;33;Arena x m3;metro 3;4.645,21
6/9/2023;932;33;Arena x m3;metro 3;4.645,19
6/9/2023;933;1845;Masilla Secado Rápido Bolsa x 20 kg;Unidad;9.156,84
6/9/2023;934;333;Latex Exterior Bco x 20 lts;Unidad;80.048,63
6/9/2023;934;204;Fijador x 10 lts;Unidad;19.686,96
6/9/2023;934;173;Esmalte Sintéctico Brillante x 1 lts;Unidad;9.915,40
6/9/2023;934;705;Thiner x 1lts;Unidad;3.390,52
6/9/2023;934;538;Pincel nº20 x un;Unidad;2.409,32
6/9/2023;934;1789;DESCUENTO;Unidad;41.564,22
6/9/2023;935;342;Latex Interior Bco x 20 lts;Unidad;74.313,06
6/9/2023;935;1789;DESCUENTO;Unidad;53.505,22
6/9/2023;936;337;Latex Exterior Color x 20 lts;Unidad;79.925,24
6/9/2023;936;1789;DESCUENTO;Unidad;19.181,99
6/9/2023;937;296;Hierro Nerv Ø10mm x 12 mts;Unidad;5.333,72
6/9/2023;937;302;Hierro Nerv Ø6mm x 12 mts;Unidad;2.027,35
6/9/2023;939;211;Fino exterior x 30 kg;Unidad;2.384,52
5/9/2023;928;403;Membrana Asfaltica No Krack 4 mm x 10 mts;Unidad;21.302,60
5/9/2023;929;101;Canto Rodado 1-2 x m3;metro 3;28.980,83
5/9/2023;929;116;Cemento Normal x 50 kg;Unidad;3.270,62
5/9/2023;929;213;Flete;Unidad;4.478,06
5/9/2023;930;17;Alambre Negro nº 16 x kg;Kilos;1.662,58
5/9/2023;930;88;Cal Hidratada x 25 kg;Unidad;1.181,77
5/9/2023;931;116;Cemento Normal x 50 kg;Unidad;3.178,84
31/8/2023;927;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;176,6701705
31/8/2023;927;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;315,6016686
30/8/2023;926;1098;Canto Rodado 1-2 x Bolson;Unidad;27.455,85
30/8/2023;926;116;Cemento Normal x 50 kg;Unidad;3.269,31
30/8/2023;926;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;176,6679302
30/8/2023;926;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;208,3610006
30/8/2023;926;213;Flete;Unidad;4.855,58
29/8/2023;1253;1783;"Manguera Polietileno 1/2"" negra x mts";Unidad;78,24930385
29/8/2023;1253;1904;- Corrección por redondeo -;Unidad;0,856310443
28/8/2023;924;115;Cemento Albañilería x 40 kg;Unidad;2.838,89
28/8/2023;924;116;Cemento Normal x 50 kg;Unidad;3.270,47
28/8/2023;924;440;Pegamento p/ Ceramicos Imp x 30 kg;Unidad;2.157,50
28/8/2023;925;17;Alambre Negro nº 16 x kg;Kilos;2.411,38
28/8/2023;925;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;2.160,75
25/8/2023;922;774;Tubo PVC p/ Luz Semi Pesado 20mm x 3mts;Unidad;802,8104169
25/8/2023;922;775;Tubo PVC p/ Luz Semi Pesado 25mm x 3mts;Unidad;1.444,27
